mOTU	P1	P2	P3	P4	I1	I2	I3	I4
ref_mOTU_v2_4260	3	6	2	4	3	2	4	5
ref_mOTU_v2_4261	0	0	0	0	0	0	0	0
ref_mOTU_v2_4262	0	0	0	0	0	0	0	0
ref_mOTU_v2_4263	0	0	0	0	0	0	0	0
ref_mOTU_v2_4264	0	0	0	0	0	0	0	0
ref_mOTU_v2_4265	0	0	0	0	0	0	0	0
ref_mOTU_v2_4266	0	0	0	0	0	0	0	0
ref_mOTU_v2_4267	0	0	0	0	0	0	0	0
ref_mOTU_v2_4268	0	0	0	0	0	0	0	0
ref_mOTU_v2_4269	0	0	0	0	0	0	0	0
ref_mOTU_v2_4270	0	0	2	0	0	0	0	0
ref_mOTU_v2_4271	0	0	0	0	0	0	0	0
ref_mOTU_v2_4272	2	0	1	0	0	0	0	0
ref_mOTU_v2_4273	0	0	0	0	1	0	1	0
ref_mOTU_v2_4274	0	0	0	0	0	0	0	0
ref_mOTU_v2_4275	0	0	0	0	0	0	0	0
ref_mOTU_v2_4276	1	0	0	0	0	0	0	1
ref_mOTU_v2_4277	0	0	0	0	0	0	0	0
ref_mOTU_v2_4278	3	4	2	3	2	2	2	3
ref_mOTU_v2_4279	0	0	0	0	0	0	0	0
ref_mOTU_v2_4280	0	0	0	0	0	0	0	0
ref_mOTU_v2_4281	0	0	0	0	0	0	0	0
ref_mOTU_v2_4282	0	0	0	0	0	0	0	0
ref_mOTU_v2_4283	0	0	0	0	0	0	0	0
ref_mOTU_v2_4284	0	0	0	0	0	0	0	0
ref_mOTU_v2_4285	0	0	0	0	0	0	0	0
ref_mOTU_v2_4286	0	0	0	0	0	0	0	0
ref_mOTU_v2_4287	0	0	0	0	0	0	0	0
ref_mOTU_v2_4288	0	0	0	0	0	0	0	0
ref_mOTU_v2_4289	0	0	0	0	0	0	0	0
ref_mOTU_v2_4290	0	0	0	0	0	0	0	0
ref_mOTU_v2_4291	0	0	0	0	0	0	0	0
ref_mOTU_v2_4292	0	0	0	0	0	0	0	0
ref_mOTU_v2_4293	0	0	0	0	0	0	0	0
ref_mOTU_v2_4294	0	0	0	0	0	0	0	0
ref_mOTU_v2_4295	0	0	0	0	0	0	0	0
ref_mOTU_v2_4296	0	0	0	0	0	0	0	0
ref_mOTU_v2_4297	0	0	0	0	0	0	0	0
ref_mOTU_v2_4298	0	0	0	0	0	0	0	0
ref_mOTU_v2_4299	0	0	0	0	0	0	0	0
ref_mOTU_v2_4300	0	0	0	0	0	0	0	0
ref_mOTU_v2_4301	0	0	0	0	0	0	0	0
ref_mOTU_v2_4302	0	0	0	0	0	0	0	0
ref_mOTU_v2_4303	0	0	0	0	0	0	0	0
ref_mOTU_v2_4304	0	0	0	0	0	0	0	0
ref_mOTU_v2_4305	0	0	0	0	0	0	1	0
ref_mOTU_v2_4306	0	0	0	0	0	0	0	0
ref_mOTU_v2_4307	0	0	0	0	0	0	0	0
ref_mOTU_v2_4308	0	0	0	0	0	0	0	0
ref_mOTU_v2_4309	0	2	1	0	2	0	0	2
ref_mOTU_v2_4310	0	0	0	0	0	0	0	0
ref_mOTU_v2_4311	0	0	0	0	0	0	0	0
ref_mOTU_v2_4312	0	0	0	0	0	0	0	0
ref_mOTU_v2_4313	0	0	0	0	0	0	0	0
ref_mOTU_v2_4314	0	0	0	0	0	0	0	0
ref_mOTU_v2_4315	0	0	0	0	0	0	0	0
ref_mOTU_v2_4316	0	2	2	0	0	0	0	0
ref_mOTU_v2_4317	0	0	0	0	0	0	0	0
ref_mOTU_v2_4318	0	0	0	0	0	0	0	0
ref_mOTU_v2_4319	0	0	0	0	0	0	0	0
ref_mOTU_v2_4320	0	0	0	0	0	0	0	0
ref_mOTU_v2_4321	0	0	0	0	0	0	0	0
ref_mOTU_v2_4322	0	0	0	0	0	0	0	0
ref_mOTU_v2_4323	0	0	0	0	0	0	0	0
ref_mOTU_v2_4324	0	0	0	0	0	0	0	0
ref_mOTU_v2_4325	0	0	0	0	0	0	0	0
ref_mOTU_v2_4326	0	0	0	0	0	0	0	0
ref_mOTU_v2_4327	0	0	0	0	2	0	0	0
ref_mOTU_v2_4328	2	2	2	0	2	0	1	0
ref_mOTU_v2_4329	0	0	0	0	0	0	0	0
ref_mOTU_v2_4330	0	0	0	0	0	0	0	0
ref_mOTU_v2_4331	0	0	0	0	0	0	0	0
ref_mOTU_v2_4332	0	0	0	0	0	0	0	0
ref_mOTU_v2_4333	0	0	0	0	0	0	0	0
ref_mOTU_v2_4334	3	11	3	1	3	2	3	0
ref_mOTU_v2_4335	2	0	1	1	0	0	0	2
ref_mOTU_v2_4336	2	0	3	2	3	3	1	3
ref_mOTU_v2_4337	0	0	0	0	0	0	0	0
ref_mOTU_v2_4338	0	0	2	2	0	0	0	1
ref_mOTU_v2_4339	0	0	0	0	0	0	0	0
ref_mOTU_v2_4340	0	0	0	0	0	0	0	0
ref_mOTU_v2_4341	0	0	0	0	0	0	0	0
ref_mOTU_v2_4342	0	0	0	0	0	0	0	0
ref_mOTU_v2_4343	0	0	0	0	0	0	0	0
ref_mOTU_v2_4344	5	0	0	0	0	0	0	0
ref_mOTU_v2_4345	0	2	1	2	2	0	2	0
ref_mOTU_v2_4346	0	0	0	0	0	0	0	0
ref_mOTU_v2_4347	0	0	0	0	0	0	0	0
ref_mOTU_v2_4348	0	0	0	0	0	0	0	0
ref_mOTU_v2_4349	0	0	0	0	0	0	0	0
ref_mOTU_v2_4350	0	0	0	0	0	0	0	0
ref_mOTU_v2_4351	0	0	0	0	0	0	0	0
ref_mOTU_v2_4352	0	0	0	0	0	0	0	0
ref_mOTU_v2_4353	0	0	0	0	0	0	0	0
ref_mOTU_v2_4354	0	0	0	0	0	0	0	0
ref_mOTU_v2_4355	0	0	0	0	0	0	0	0
ref_mOTU_v2_4356	0	0	0	0	0	0	0	0
ref_mOTU_v2_4357	0	0	0	0	0	0	0	0
ref_mOTU_v2_4358	0	7	5	0	0	0	0	0
ref_mOTU_v2_4359	0	3	0	0	0	0	2	3
ref_mOTU_v2_4360	0	0	0	0	0	0	0	0
ref_mOTU_v2_4361	0	0	0	0	0	0	0	0
ref_mOTU_v2_4362	0	0	0	0	0	0	0	0
ref_mOTU_v2_4363	0	0	0	0	0	0	0	0
ref_mOTU_v2_4364	0	0	0	0	0	0	0	0
ref_mOTU_v2_4365	0	0	0	0	0	0	0	0
ref_mOTU_v2_4366	0	0	0	0	0	0	0	0
ref_mOTU_v2_4367	0	0	0	0	0	0	0	0
ref_mOTU_v2_4368	0	0	0	0	0	0	0	0
ref_mOTU_v2_4369	0	0	0	0	0	0	0	0
ref_mOTU_v2_4370	2	0	0	0	0	0	0	0
ref_mOTU_v2_4371	0	0	0	0	0	0	0	0
ref_mOTU_v2_4372	0	0	0	0	0	0	0	0
ref_mOTU_v2_4373	0	0	0	0	0	0	0	0
ref_mOTU_v2_4374	0	0	0	0	0	0	0	0
ref_mOTU_v2_4375	0	0	0	0	0	0	0	0
ref_mOTU_v2_4376	0	0	0	0	0	0	0	0
ref_mOTU_v2_4377	1	2	4	0	0	2	3	0
ref_mOTU_v2_4378	0	0	0	0	0	0	0	0
ref_mOTU_v2_4379	0	0	0	0	0	0	0	0
ref_mOTU_v2_4380	0	0	0	0	0	0	0	0
ref_mOTU_v2_4381	0	0	0	0	0	0	0	0
ref_mOTU_v2_4382	0	0	0	0	0	0	0	0
ref_mOTU_v2_4383	0	0	0	0	0	0	0	0
ref_mOTU_v2_4384	0	0	0	0	0	0	0	0
ref_mOTU_v2_4385	0	0	0	0	1	0	0	0
ref_mOTU_v2_4386	0	0	0	0	0	0	0	0
ref_mOTU_v2_4387	2	2	0	1	0	2	0	1
ref_mOTU_v2_4388	0	0	0	0	0	0	0	0
ref_mOTU_v2_4389	0	0	0	0	0	0	0	0
ref_mOTU_v2_4390	0	0	0	0	0	0	0	0
ref_mOTU_v2_4391	0	0	0	0	0	0	0	0
ref_mOTU_v2_4392	0	0	0	0	0	0	0	0
ref_mOTU_v2_4393	0	0	0	0	0	0	0	0
ref_mOTU_v2_4394	0	0	0	0	0	0	0	0
ref_mOTU_v2_4395	0	0	0	0	0	0	0	0
ref_mOTU_v2_4396	0	0	0	0	0	0	0	0
ref_mOTU_v2_4397	0	0	0	0	0	0	0	0
ref_mOTU_v2_4398	0	0	0	0	0	0	0	0
ref_mOTU_v2_4399	0	0	0	0	0	0	0	0
ref_mOTU_v2_4400	0	0	0	0	0	0	0	0
ref_mOTU_v2_4401	0	0	0	0	0	0	0	0
ref_mOTU_v2_4402	0	0	0	0	0	0	0	0
ref_mOTU_v2_4403	0	0	0	0	0	0	0	0
ref_mOTU_v2_4404	0	0	0	0	0	0	0	0
ref_mOTU_v2_4405	0	0	0	0	0	0	0	0
ref_mOTU_v2_4406	0	0	0	0	0	0	0	0
ref_mOTU_v2_4407	0	0	0	0	0	0	0	0
ref_mOTU_v2_4408	0	0	0	0	0	0	0	0
ref_mOTU_v2_4409	0	0	0	0	0	0	0	0
ref_mOTU_v2_4410	0	0	0	0	0	0	0	0
ref_mOTU_v2_4411	0	0	0	0	0	0	0	0
ref_mOTU_v2_4412	0	0	0	0	0	0	0	0
ref_mOTU_v2_4413	0	0	0	0	0	0	0	0
ref_mOTU_v2_4414	0	0	0	0	0	0	0	0
ref_mOTU_v2_4415	0	0	0	0	0	0	0	0
ref_mOTU_v2_4416	0	0	0	0	0	0	0	0
ref_mOTU_v2_4417	0	0	0	0	0	0	0	0
ref_mOTU_v2_4418	0	0	0	0	0	0	0	0
ref_mOTU_v2_4419	0	0	0	0	0	0	0	0
ref_mOTU_v2_4420	0	0	0	0	0	0	0	0
ref_mOTU_v2_4421	0	0	0	0	0	0	0	0
ref_mOTU_v2_4422	0	0	0	0	0	0	0	0
ref_mOTU_v2_4423	0	0	0	0	0	0	0	0
ref_mOTU_v2_4424	0	0	0	0	0	0	0	0
ref_mOTU_v2_4425	0	0	0	0	0	0	0	0
ref_mOTU_v2_4426	0	1	0	0	0	0	0	0
ref_mOTU_v2_4427	0	0	0	0	0	0	0	0
ref_mOTU_v2_4428	0	0	0	0	0	0	0	0
ref_mOTU_v2_4429	0	0	0	0	0	0	0	0
ref_mOTU_v2_4430	0	0	0	0	0	0	0	0
ref_mOTU_v2_4431	0	0	0	0	0	0	0	0
ref_mOTU_v2_4432	0	0	0	0	0	0	0	0
ref_mOTU_v2_4433	0	0	0	0	0	0	0	0
ref_mOTU_v2_4434	0	0	0	0	0	0	0	0
ref_mOTU_v2_4435	0	0	0	0	0	0	0	0
ref_mOTU_v2_4436	3	2	4	3	3	2	2	2
ref_mOTU_v2_4437	0	0	0	0	0	0	0	0
ref_mOTU_v2_4438	0	0	0	0	0	0	0	0
ref_mOTU_v2_4439	0	0	0	0	0	0	0	0
ref_mOTU_v2_4440	0	0	0	0	0	0	0	0
ref_mOTU_v2_4441	0	0	0	0	0	0	0	0
ref_mOTU_v2_4442	0	0	0	0	0	0	0	0
ref_mOTU_v2_4443	0	0	0	0	0	0	0	0
ref_mOTU_v2_4444	0	0	0	0	0	0	0	0
ref_mOTU_v2_4445	0	0	0	0	0	0	0	0
ref_mOTU_v2_4446	0	0	0	0	0	0	0	0
ref_mOTU_v2_4447	0	0	0	0	0	0	0	0
ref_mOTU_v2_4448	0	0	0	0	0	0	0	0
ref_mOTU_v2_4449	0	0	0	0	0	0	0	0
ref_mOTU_v2_4450	0	0	0	0	0	0	0	0
ref_mOTU_v2_4451	0	0	0	0	0	0	0	0
ref_mOTU_v2_4452	6	3	3	3	2	3	3	3
ref_mOTU_v2_4453	0	0	0	0	0	0	0	0
ref_mOTU_v2_4454	0	0	0	0	0	0	0	0
ref_mOTU_v2_4455	0	0	0	0	0	0	0	0
ref_mOTU_v2_4456	0	0	0	0	0	0	0	0
ref_mOTU_v2_4457	0	0	0	0	0	0	0	0
ref_mOTU_v2_4458	0	0	0	0	0	0	0	0
ref_mOTU_v2_4459	0	0	0	0	0	0	0	0
ref_mOTU_v2_4460	0	0	0	0	0	0	0	0
ref_mOTU_v2_4461	0	0	0	0	0	0	0	0
ref_mOTU_v2_4462	0	0	0	0	0	0	0	0
ref_mOTU_v2_4463	0	0	0	0	0	0	0	0
ref_mOTU_v2_4464	0	0	0	0	0	0	0	0
ref_mOTU_v2_4465	0	0	0	0	0	0	0	0
ref_mOTU_v2_4466	0	0	0	0	0	0	0	0
ref_mOTU_v2_4467	0	0	0	0	0	0	0	0
ref_mOTU_v2_4468	0	0	0	0	0	0	0	0
ref_mOTU_v2_4469	0	0	0	0	0	0	0	0
ref_mOTU_v2_4470	0	0	0	0	0	0	0	0
ref_mOTU_v2_4471	0	0	0	0	0	0	0	0
ref_mOTU_v2_4472	0	0	0	0	0	0	0	0
ref_mOTU_v2_4473	0	0	0	0	0	0	0	0
ref_mOTU_v2_4474	0	0	0	0	0	0	0	0
ref_mOTU_v2_4475	0	0	0	0	0	0	0	0
ref_mOTU_v2_4476	0	0	0	0	0	0	0	0
ref_mOTU_v2_4477	0	0	0	0	0	0	0	0
ref_mOTU_v2_4478	0	0	0	0	0	0	0	0
ref_mOTU_v2_4479	0	0	0	0	0	0	0	0
ref_mOTU_v2_4480	0	0	0	0	0	0	0	0
ref_mOTU_v2_4481	0	0	0	0	0	0	0	0
ref_mOTU_v2_4482	0	0	0	0	0	0	0	0
ref_mOTU_v2_4483	0	0	0	0	0	0	0	0
ref_mOTU_v2_4484	0	0	0	0	0	0	0	0
ref_mOTU_v2_4485	0	0	0	0	0	0	0	0
ref_mOTU_v2_4486	0	0	0	0	0	0	0	0
ref_mOTU_v2_4487	0	0	0	0	0	0	0	0
ref_mOTU_v2_4488	0	0	0	0	0	0	0	0
ref_mOTU_v2_4489	0	0	0	0	0	0	0	0
ref_mOTU_v2_4490	0	0	0	0	0	0	0	0
ref_mOTU_v2_4491	0	0	0	0	0	0	0	0
ref_mOTU_v2_4492	0	0	0	0	0	0	0	0
ref_mOTU_v2_4493	0	0	0	0	0	0	0	0
ref_mOTU_v2_4494	0	0	0	0	0	0	0	0
ref_mOTU_v2_4495	0	0	0	0	0	0	0	0
ref_mOTU_v2_4496	0	0	0	0	0	0	0	0
ref_mOTU_v2_4497	0	0	0	0	0	0	0	0
ref_mOTU_v2_4498	0	0	0	0	0	0	0	0
ref_mOTU_v2_4499	0	0	0	0	0	0	0	0
ref_mOTU_v2_4500	0	0	0	0	0	0	0	0
ref_mOTU_v2_4501	0	0	0	0	0	0	0	0
ref_mOTU_v2_4502	0	0	0	0	0	0	0	0
ref_mOTU_v2_4503	0	0	0	0	0	0	0	0
ref_mOTU_v2_4504	0	0	0	0	0	0	0	0
ref_mOTU_v2_4505	0	0	0	0	0	0	0	0
ref_mOTU_v2_4506	0	0	0	0	0	0	0	0
ref_mOTU_v2_4507	0	0	0	0	0	0	0	0
ref_mOTU_v2_4508	0	0	0	0	0	0	0	0
ref_mOTU_v2_4509	0	0	0	0	0	0	0	0
ref_mOTU_v2_4510	0	0	0	0	0	0	0	0
ref_mOTU_v2_4511	0	0	0	0	0	0	0	0
ref_mOTU_v2_4512	0	0	0	0	0	0	0	0
ref_mOTU_v2_4513	0	0	0	0	0	0	0	0
ref_mOTU_v2_4514	0	0	0	0	0	0	0	0
ref_mOTU_v2_4515	0	0	0	0	0	0	0	0
ref_mOTU_v2_4516	0	0	0	0	0	0	0	0
ref_mOTU_v2_4517	0	0	0	0	0	0	0	0
ref_mOTU_v2_4518	0	0	0	0	0	0	0	0
ref_mOTU_v2_4519	0	0	0	0	0	0	0	0
ref_mOTU_v2_4520	0	0	0	0	0	0	0	0
ref_mOTU_v2_4521	0	0	0	0	0	0	0	0
ref_mOTU_v2_4522	0	0	0	0	0	0	0	0
ref_mOTU_v2_4523	0	0	0	0	0	0	0	0
ref_mOTU_v2_4524	3	1	0	1	1	0	1	0
ref_mOTU_v2_4525	0	0	0	0	0	0	0	0
ref_mOTU_v2_4526	0	0	0	0	0	0	0	0
ref_mOTU_v2_4527	0	0	0	0	0	0	0	0
ref_mOTU_v2_4528	0	0	0	0	0	0	0	0
ref_mOTU_v2_4529	0	0	0	0	0	0	0	0
ref_mOTU_v2_4530	0	0	0	0	0	0	0	0
ref_mOTU_v2_4531	0	0	0	0	0	0	0	0
ref_mOTU_v2_4532	0	0	0	0	0	0	0	0
ref_mOTU_v2_4533	0	0	0	0	0	0	0	0
ref_mOTU_v2_4534	0	0	0	0	0	0	0	0
ref_mOTU_v2_4535	0	0	0	0	0	0	0	0
ref_mOTU_v2_4536	0	0	0	0	0	0	0	0
ref_mOTU_v2_4537	0	0	0	0	0	0	0	0
ref_mOTU_v2_4538	0	0	0	0	0	0	0	0
ref_mOTU_v2_4539	0	0	0	0	0	0	0	0
ref_mOTU_v2_4541	0	0	0	0	0	0	0	0
ref_mOTU_v2_4542	0	0	0	0	0	0	0	0
ref_mOTU_v2_4543	0	0	0	0	0	0	0	0
ref_mOTU_v2_4545	0	0	0	0	0	0	0	0
ref_mOTU_v2_4546	0	0	0	0	0	0	0	0
ref_mOTU_v2_4547	0	0	0	0	0	0	0	0
ref_mOTU_v2_4549	0	0	0	0	0	0	0	0
ref_mOTU_v2_4550	0	0	0	0	0	0	0	0
ref_mOTU_v2_4551	0	0	0	0	0	0	0	0
ref_mOTU_v2_4552	0	0	0	0	0	0	0	0
ref_mOTU_v2_4553	0	0	0	0	0	0	0	0
ref_mOTU_v2_4554	0	0	0	0	0	0	0	0
ref_mOTU_v2_4555	0	0	0	0	0	0	0	0
ref_mOTU_v2_4556	0	0	0	0	0	0	0	0
ref_mOTU_v2_4557	0	0	0	0	0	0	0	0
ref_mOTU_v2_4558	0	0	0	0	0	0	0	0
ref_mOTU_v2_4559	0	0	0	0	0	0	0	0
ref_mOTU_v2_4560	0	0	0	0	0	0	0	0
ref_mOTU_v2_4561	0	0	0	1	0	0	0	0
ref_mOTU_v2_4562	0	0	0	0	0	0	0	0
ref_mOTU_v2_4563	0	0	0	0	0	0	0	0
ref_mOTU_v2_4564	0	0	0	0	0	0	0	0
ref_mOTU_v2_4565	0	0	0	0	0	0	0	0
ref_mOTU_v2_4566	0	0	0	0	0	0	0	0
ref_mOTU_v2_4567	0	0	0	0	0	0	0	0
ref_mOTU_v2_4568	0	0	0	0	0	0	0	0
ref_mOTU_v2_4569	0	0	0	0	0	0	0	0
ref_mOTU_v2_4570	0	0	0	0	0	0	0	0
ref_mOTU_v2_4571	0	0	0	0	0	0	0	0
ref_mOTU_v2_4572	0	0	0	0	0	0	0	0
ref_mOTU_v2_4573	0	0	0	0	0	0	0	0
ref_mOTU_v2_4574	0	0	0	0	0	0	0	0
ref_mOTU_v2_4575	0	0	0	0	0	0	0	0
ref_mOTU_v2_4576	0	0	0	0	0	0	0	0
ref_mOTU_v2_4577	0	0	0	0	0	0	0	0
ref_mOTU_v2_4578	0	0	0	0	0	0	0	0
ref_mOTU_v2_4579	0	0	0	0	0	0	0	0
ref_mOTU_v2_4580	0	0	0	0	0	0	0	0
ref_mOTU_v2_4581	0	0	0	0	0	0	0	0
ref_mOTU_v2_4582	0	0	0	0	0	0	0	0
ref_mOTU_v2_4583	0	0	0	0	0	0	0	0
ref_mOTU_v2_4584	0	0	0	0	0	0	0	0
ref_mOTU_v2_4585	0	0	0	0	0	0	0	0
ref_mOTU_v2_4586	0	0	0	0	0	0	0	0
ref_mOTU_v2_4587	0	0	0	0	0	0	0	0
ref_mOTU_v2_4588	0	0	0	0	0	0	0	0
ref_mOTU_v2_4589	0	0	0	0	0	0	0	0
ref_mOTU_v2_4590	1	1	2	0	0	0	0	0
ref_mOTU_v2_4591	0	0	0	0	0	0	0	0
ref_mOTU_v2_4592	0	0	0	0	0	0	0	0
ref_mOTU_v2_4593	0	0	0	0	0	0	0	0
ref_mOTU_v2_4594	0	0	0	0	0	0	0	0
ref_mOTU_v2_4595	0	0	0	0	0	0	0	0
ref_mOTU_v2_4596	0	0	0	0	0	0	0	0
ref_mOTU_v2_4597	0	0	0	0	0	0	0	0
ref_mOTU_v2_4598	0	0	0	0	0	0	0	0
ref_mOTU_v2_4599	0	0	0	0	0	0	0	0
ref_mOTU_v2_4600	0	0	0	0	0	0	0	0
ref_mOTU_v2_4601	0	0	0	0	0	0	0	0
ref_mOTU_v2_4602	0	0	0	0	0	0	0	0
ref_mOTU_v2_4603	0	0	0	0	0	0	0	0
ref_mOTU_v2_4604	0	0	0	0	0	0	0	0
ref_mOTU_v2_4605	1	0	0	0	0	0	0	0
ref_mOTU_v2_4606	0	0	0	0	0	0	0	0
ref_mOTU_v2_4607	0	0	0	0	0	0	0	0
ref_mOTU_v2_4609	2	0	1	0	0	0	2	0
ref_mOTU_v2_4610	5	2	0	0	0	0	0	0
ref_mOTU_v2_4611	0	0	0	0	0	0	0	0
ref_mOTU_v2_4612	0	0	0	0	0	0	0	0
ref_mOTU_v2_4613	0	0	0	0	0	0	0	0
ref_mOTU_v2_4614	0	0	0	0	0	0	0	0
ref_mOTU_v2_4615	0	0	0	0	0	0	0	0
ref_mOTU_v2_4616	0	0	0	0	0	0	0	0
ref_mOTU_v2_4617	0	0	0	0	0	0	0	0
ref_mOTU_v2_4618	0	0	0	0	0	0	0	0
ref_mOTU_v2_4619	0	0	0	0	0	0	0	0
ref_mOTU_v2_4620	0	0	0	0	0	0	0	0
ref_mOTU_v2_4621	0	0	0	0	0	0	0	0
ref_mOTU_v2_4622	0	0	0	0	0	0	0	0
ref_mOTU_v2_4623	0	0	0	0	0	0	0	0
ref_mOTU_v2_4625	0	0	0	0	0	0	0	0
ref_mOTU_v2_4626	0	0	0	0	0	0	0	0
ref_mOTU_v2_4628	0	0	0	0	0	0	0	0
ref_mOTU_v2_4629	0	0	0	0	0	0	0	0
ref_mOTU_v2_4630	0	0	0	0	0	0	0	0
ref_mOTU_v2_4631	0	0	0	0	0	0	0	0
ref_mOTU_v2_4632	0	0	0	0	0	0	0	0
ref_mOTU_v2_4633	0	0	2	0	1	0	2	1
ref_mOTU_v2_4634	0	0	0	0	0	0	0	0
ref_mOTU_v2_4635	2	0	4	0	0	0	0	0
ref_mOTU_v2_4636	0	0	0	0	0	0	0	0
ref_mOTU_v2_4637	0	0	0	0	0	0	0	0
ref_mOTU_v2_4638	0	0	0	0	0	0	0	0
ref_mOTU_v2_4639	0	0	0	0	0	0	0	0
ref_mOTU_v2_4640	0	1	1	0	0	0	0	0
ref_mOTU_v2_4641	0	0	0	0	0	0	0	0
ref_mOTU_v2_4642	0	0	0	0	0	0	0	0
ref_mOTU_v2_4643	0	0	0	0	0	0	0	0
ref_mOTU_v2_4644	1	0	0	0	0	0	0	0
ref_mOTU_v2_4645	0	0	0	0	0	0	0	0
ref_mOTU_v2_4646	0	0	0	0	0	0	0	0
ref_mOTU_v2_4647	0	0	0	0	0	0	0	0
ref_mOTU_v2_4648	0	0	0	0	0	0	0	0
ref_mOTU_v2_4649	0	0	0	0	0	0	0	0
ref_mOTU_v2_4650	0	0	0	0	0	0	0	0
ref_mOTU_v2_4651	0	0	0	0	0	0	0	0
ref_mOTU_v2_4652	0	0	0	0	0	0	0	0
ref_mOTU_v2_4653	0	0	0	0	0	0	0	0
ref_mOTU_v2_4654	0	0	0	0	0	0	0	0
ref_mOTU_v2_4655	0	0	0	0	0	0	0	0
ref_mOTU_v2_4656	2	2	0	0	2	2	0	0
ref_mOTU_v2_4657	0	0	0	0	0	0	0	0
ref_mOTU_v2_4658	0	0	0	0	0	0	0	0
ref_mOTU_v2_4659	0	0	0	0	0	0	0	0
ref_mOTU_v2_4660	0	0	0	0	0	0	0	0
ref_mOTU_v2_4661	0	0	0	0	0	0	0	0
ref_mOTU_v2_4662	0	0	0	0	1	0	1	0
ref_mOTU_v2_4663	0	0	0	0	0	0	0	0
ref_mOTU_v2_4664	3	3	2	3	4	2	4	5
ref_mOTU_v2_4665	0	0	0	0	0	0	0	0
ref_mOTU_v2_4666	0	0	0	0	0	0	0	0
ref_mOTU_v2_4667	0	0	0	0	0	0	0	0
ref_mOTU_v2_4668	0	0	0	0	0	0	0	0
ref_mOTU_v2_4669	0	0	0	0	0	0	0	0
ref_mOTU_v2_4670	0	0	0	0	0	0	0	0
ref_mOTU_v2_4671	0	0	0	0	0	0	0	0
ref_mOTU_v2_4672	0	0	0	0	0	0	0	0
ref_mOTU_v2_4673	0	0	0	0	0	0	0	0
ref_mOTU_v2_4674	0	0	0	0	0	0	0	0
ref_mOTU_v2_4675	0	0	0	0	0	0	0	0
ref_mOTU_v2_4676	0	0	0	0	0	0	0	0
ref_mOTU_v2_4677	0	0	0	0	0	0	0	0
ref_mOTU_v2_4678	0	0	0	0	0	0	0	0
ref_mOTU_v2_4679	0	0	0	0	0	0	0	0
ref_mOTU_v2_4680	0	0	0	0	0	0	0	0
ref_mOTU_v2_4681	0	0	0	0	0	0	0	0
ref_mOTU_v2_4682	0	0	0	0	0	0	0	0
ref_mOTU_v2_4683	0	0	0	0	0	0	0	0
ref_mOTU_v2_4684	0	0	0	0	0	0	0	0
ref_mOTU_v2_4685	0	0	0	0	0	0	0	0
ref_mOTU_v2_4686	0	0	0	0	0	0	0	0
ref_mOTU_v2_4687	0	0	0	0	0	0	0	0
ref_mOTU_v2_4688	0	0	0	0	0	0	0	0
ref_mOTU_v2_4689	0	0	0	0	0	0	0	0
ref_mOTU_v2_4690	0	0	0	0	0	0	0	0
ref_mOTU_v2_4691	0	0	0	0	0	0	0	0
ref_mOTU_v2_4692	0	0	0	0	0	0	0	0
ref_mOTU_v2_4693	0	0	0	0	0	0	0	0
ref_mOTU_v2_4694	0	0	0	0	0	0	0	0
ref_mOTU_v2_4695	0	0	0	0	0	0	0	0
ref_mOTU_v2_4696	0	0	0	0	0	0	0	0
ref_mOTU_v2_4697	0	0	0	0	0	0	0	0
ref_mOTU_v2_4698	0	0	0	0	0	0	0	0
ref_mOTU_v2_4699	0	0	0	0	0	0	0	0
ref_mOTU_v2_4700	0	2	1	0	0	0	0	0
ref_mOTU_v2_4701	0	0	0	0	0	0	0	0
ref_mOTU_v2_4702	0	0	0	0	0	0	0	0
ref_mOTU_v2_4703	0	0	0	0	0	0	0	0
ref_mOTU_v2_4704	0	0	0	0	0	0	0	0
ref_mOTU_v2_4705	0	0	0	0	0	0	0	0
ref_mOTU_v2_4706	0	0	0	0	0	0	0	0
ref_mOTU_v2_4707	0	0	0	0	0	0	0	0
ref_mOTU_v2_4708	4	2	2	2	0	2	2	1
ref_mOTU_v2_4709	0	0	0	0	0	0	0	0
ref_mOTU_v2_4710	0	0	0	0	0	0	0	0
ref_mOTU_v2_4711	0	0	0	0	0	0	0	0
ref_mOTU_v2_4712	1	3	3	3	3	3	3	1
ref_mOTU_v2_4713	0	0	0	0	0	0	0	0
ref_mOTU_v2_4714	0	0	0	0	0	0	0	0
ref_mOTU_v2_4715	0	0	0	0	0	0	0	0
ref_mOTU_v2_4716	0	0	0	0	0	0	0	0
ref_mOTU_v2_4717	0	0	0	0	0	0	0	0
ref_mOTU_v2_4718	0	0	0	0	0	0	0	0
ref_mOTU_v2_4719	0	0	0	0	0	0	0	0
ref_mOTU_v2_4720	0	0	0	0	0	0	0	0
ref_mOTU_v2_4721	0	0	0	0	0	0	0	0
ref_mOTU_v2_4722	0	0	0	0	0	0	0	0
ref_mOTU_v2_4723	0	0	0	0	0	0	0	0
ref_mOTU_v2_4724	0	0	0	0	0	0	0	0
ref_mOTU_v2_4725	0	0	0	0	0	0	0	0
ref_mOTU_v2_4726	0	0	0	0	0	0	0	0
ref_mOTU_v2_4727	0	0	0	0	0	0	0	0
ref_mOTU_v2_4728	0	0	0	0	0	0	0	0
ref_mOTU_v2_4729	0	0	0	0	0	0	0	0
ref_mOTU_v2_4730	0	0	0	0	0	0	0	0
